date,OT,HUFL,HULL,MUFL,MULL,LUFL,LULL
2016-10-21 14:00:00,18.08,8.44,2.08,6.08,2.38,1.74,-0.64
2016-10-21 15:00:00,17.87,8.17,2.41,6.29,2.63,1.86,-0.61
2016-10-21 16:00:00,18.01,6.83,1.27,4.97,1.92,1.80,-0.88
2016-10-21 17:00:00,14.91,7.64,0.94,5.58,1.32,2.13,-0.98
2016-10-21 18:00:00,18.22,7.23,0.13,4.90,1.21,2.28,-1.13
2016-10-21 19:00:00,18.22,6.83,0.07,4.62,0.96,2.25,-1.13
2016-10-21 20:00:00,17.45,6.70,0.13,4.01,0.78,2.65,-0.91
2016-10-21 21:00:00,16.53,6.97,0.54,4.90,0.32,2.07,-1.04
2016-10-21 22:00:00,17.66,8.04,1.27,6.47,1.92,1.77,-1.00
2016-10-21 23:00:00,14.49,5.89,1.41,6.68,2.59,-1.19,-1.37
2016-10-22 00:00:00,13.93,11.45,2.88,9.70,3.41,1.07,-1.10
2016-10-22 01:00:00,12.66,9.58,2.21,8.88,2.98,1.04,-1.04
2016-10-22 02:00:00,12.66,9.31,2.48,8.24,3.06,1.07,-1.07
2016-10-22 03:00:00,13.86,8.77,2.21,7.89,2.42,0.94,-1.10
2016-10-22 04:00:00,13.51,6.90,0.80,5.93,1.00,0.98,-1.10
2016-10-22 05:00:00,15.62,6.23,-0.20,4.51,0.64,1.31,-1.10
2016-10-22 06:00:00,12.73,6.90,0.67,5.33,1.39,1.61,-0.98
2016-10-22 07:00:00,12.10,8.91,1.00,5.69,0.89,2.35,-0.91
2016-10-22 08:00:00,12.38,8.24,1.41,5.61,1.35,2.71,-0.34
2016-10-22 09:00:00,11.89,7.84,1.27,5.22,1.28,2.41,-0.37
2016-10-22 10:00:00,11.54,8.10,1.00,5.54,1.32,2.44,-0.49
2016-10-22 11:00:00,11.04,9.04,1.74,5.90,1.74,2.83,-0.55
2016-10-22 12:00:00,11.33,6.56,1.07,4.01,1.07,2.07,-0.64
2016-10-22 13:00:00,10.83,6.97,1.14,4.90,1.42,2.19,-0.43
2016-10-22 14:00:00,10.97,7.57,1.74,5.01,1.71,2.32,-0.40
2016-10-22 15:00:00,10.55,8.17,2.01,5.69,2.03,2.13,-0.49
2016-10-22 16:00:00,14.77,6.50,0.54,4.34,1.56,2.19,-0.31
2016-10-22 17:00:00,14.91,7.43,0.87,5.26,1.42,2.16,-0.79
2016-10-22 18:00:00,15.13,6.83,0.54,4.30,1.07,2.53,-0.73
2016-10-22 19:00:00,16.53,6.63,0.40,4.34,1.07,2.28,-0.76
2016-10-22 20:00:00,12.73,5.83,0.34,3.80,1.00,2.04,-0.82
2016-10-22 21:00:00,14.70,4.96,0.34,3.41,0.50,1.61,-0.94
2016-10-22 22:00:00,14.98,6.09,0.54,4.87,1.24,1.40,-0.94
2016-10-22 23:00:00,15.19,7.64,0.67,5.76,1.49,1.46,-0.85
2016-10-23 00:00:00,14.84,9.38,1.61,7.89,2.74,1.40,-0.91
2016-10-23 01:00:00,14.14,8.51,2.08,7.11,2.38,1.37,-0.85
2016-10-23 02:00:00,15.19,8.17,1.34,6.89,1.88,1.34,-0.85
2016-10-23 03:00:00,15.27,8.71,1.41,7.68,2.17,1.28,-0.94
2016-10-23 04:00:00,14.84,7.23,1.88,6.29,1.67,1.28,-0.94
2016-10-23 05:00:00,14.00,9.11,1.94,6.97,2.20,1.52,-0.94
2016-10-23 06:00:00,14.70,10.65,2.41,8.14,2.20,1.89,-0.88
2016-10-23 07:00:00,15.05,11.59,2.88,8.78,3.02,2.53,-0.82
2016-10-23 08:00:00,15.19,11.79,3.68,8.88,3.45,2.98,-0.15
2016-10-23 09:00:00,14.35,9.58,3.01,6.36,2.59,2.92,-0.12
2016-10-23 10:00:00,15.27,10.65,3.55,6.75,3.16,3.17,-0.06
2016-10-23 11:00:00,16.32,10.38,2.95,7.00,3.02,3.72,-0.09
2016-10-23 12:00:00,14.28,7.37,2.28,4.90,1.99,2.59,-0.37
2016-10-23 13:00:00,14.91,8.71,2.41,6.32,2.52,2.44,-0.27
2016-10-23 14:00:00,16.11,8.31,2.88,6.01,2.38,2.38,-0.27
2016-10-23 15:00:00,16.60,8.91,3.15,6.32,2.95,2.44,-0.21
2016-10-23 16:00:00,15.34,7.84,1.81,5.83,1.78,2.59,-0.24
2016-10-23 17:00:00,14.49,9.04,2.01,5.86,1.92,3.17,-0.40
2016-10-23 18:00:00,15.19,7.37,0.87,4.66,1.24,2.68,-0.67
2016-10-23 19:00:00,15.55,6.83,0.54,4.55,1.46,2.22,-0.94
2016-10-23 20:00:00,15.48,6.09,0.27,4.12,1.21,1.89,-1.04
2016-10-23 21:00:00,16.60,5.43,0.40,3.87,1.28,1.49,-1.10
2016-10-23 22:00:00,16.95,6.23,1.27,4.90,2.20,1.25,-1.10
2016-10-23 23:00:00,16.04,6.70,1.07,4.83,1.74,1.43,-0.98
2016-10-24 00:00:00,15.48,10.72,2.21,6.72,2.38,3.81,-0.49
2016-10-24 01:00:00,16.46,9.98,2.21,6.50,2.31,3.69,-0.49
2016-10-24 02:00:00,17.09,10.05,1.88,6.47,2.24,3.63,-0.49
2016-10-24 03:00:00,16.88,10.72,2.95,7.07,2.88,3.56,-0.52
2016-10-24 04:00:00,17.45,10.92,3.21,7.28,2.77,3.59,-0.49
2016-10-24 05:00:00,17.31,10.65,2.21,7.07,2.63,3.81,-0.49
2016-10-24 06:00:00,15.76,11.79,2.88,6.86,1.99,4.32,-0.37
2016-10-24 07:00:00,15.41,13.73,3.88,8.42,3.48,4.90,-0.18
2016-10-24 08:00:00,17.02,9.38,2.41,7.07,2.56,2.47,-0.55
2016-10-24 09:00:00,15.34,15.07,2.41,12.37,1.95,2.22,-0.55
2016-10-24 10:00:00,18.08,16.21,2.01,13.47,1.67,2.35,-0.49
2016-10-24 11:00:00,18.57,18.55,3.35,15.92,2.35,3.02,-0.52
2016-10-24 12:00:00,18.43,14.20,2.08,11.55,0.39,2.25,1.10
2016-10-24 13:00:00,18.85,13.60,2.48,11.90,1.03,1.92,0.88
2016-10-24 14:00:00,18.43,15.74,4.29,13.65,2.03,2.04,0.82
2016-10-24 15:00:00,18.92,15.20,4.55,13.04,2.31,1.92,0.98
2016-10-24 16:00:00,20.82,15.20,3.35,13.82,1.95,2.04,0.91
2016-10-24 17:00:00,19.27,8.98,2.95,5.76,1.71,2.62,0.85
2016-10-24 18:00:00,18.29,7.43,2.28,4.90,1.24,2.50,0.73
2016-10-24 19:00:00,19.42,7.03,2.14,4.87,1.10,2.25,0.64
2016-10-24 20:00:00,19.06,6.09,2.08,4.19,1.00,1.98,0.64
2016-10-24 21:00:00,17.45,5.16,1.88,3.59,0.64,1.71,0.58
2016-10-24 22:00:00,17.31,7.10,3.15,5.72,0.00,1.49,0.61
2016-10-24 23:00:00,14.63,9.31,3.95,8.31,2.77,1.43,0.61
2016-10-25 00:00:00,13.09,9.58,4.49,8.21,2.49,1.34,0.58
2016-10-25 01:00:00,11.47,10.05,4.69,8.81,2.95,1.25,0.58
2016-10-25 02:00:00,10.55,9.04,4.02,7.78,2.70,1.22,0.61
2016-10-25 03:00:00,12.66,10.05,4.29,8.67,3.34,1.13,0.58
2016-10-25 04:00:00,13.23,9.71,3.48,8.17,2.63,1.19,0.55
2016-10-25 05:00:00,13.51,9.98,3.82,8.14,2.91,1.43,0.61
2016-10-25 06:00:00,14.14,11.12,3.82,8.88,2.66,1.83,0.58
2016-10-25 07:00:00,13.01,12.59,4.76,10.38,3.16,2.38,0.73
2016-10-25 08:00:00,15.90,8.71,3.95,7.18,2.31,2.10,0.85
2016-10-25 09:00:00,14.77,8.37,3.21,5.65,2.17,2.04,0.88
2016-10-25 10:00:00,14.98,8.31,3.28,5.69,1.99,2.56,1.04
2016-10-25 11:00:00,14.91,8.37,3.75,5.83,1.71,2.86,0.91
2016-10-25 12:00:00,14.14,6.63,2.75,4.09,1.56,1.98,0.85
2016-10-25 13:00:00,14.00,6.70,3.08,5.08,1.60,2.01,0.94
2016-10-25 14:00:00,15.48,7.84,3.62,5.83,2.27,1.74,0.88
2016-10-25 15:00:00,14.14,7.90,4.02,5.40,2.42,1.58,0.73
2016-10-25 16:00:00,14.49,7.97,3.28,6.18,2.49,1.89,0.82
2016-10-25 17:00:00,14.77,8.71,3.08,6.01,1.88,2.47,0.67
2016-10-25 18:00:00,14.49,7.57,2.28,4.90,1.42,2.65,0.76
2016-10-25 19:00:00,14.07,6.97,2.01,4.62,1.10,2.35,0.64
2016-10-25 20:00:00,13.72,6.36,2.14,4.12,1.21,2.13,0.70
2016-10-25 21:00:00,13.44,6.90,1.00,5.47,0.25,1.86,0.76
2016-10-25 22:00:00,13.44,7.50,2.55,5.51,1.60,1.46,0.64
2016-10-25 23:00:00,12.73,9.44,3.55,7.82,2.70,1.49,0.61
2016-10-26 00:00:00,13.15,13.40,4.96,9.20,3.13,3.93,1.16
2016-10-26 01:00:00,12.24,11.12,3.35,7.18,1.92,3.72,1.10
2016-10-26 02:00:00,9.22,12.66,4.49,8.81,2.84,3.69,1.10
2016-10-26 03:00:00,11.33,12.86,4.96,8.56,2.66,3.63,1.07
2016-10-26 04:00:00,9.15,12.79,4.96,8.49,2.52,3.72,1.10
2016-10-26 05:00:00,8.16,12.46,3.68,7.99,2.20,3.81,1.07
2016-10-26 06:00:00,9.22,11.92,4.29,7.71,2.49,4.23,1.25
2016-10-26 07:00:00,8.86,14.47,4.82,9.35,2.66,5.12,1.43
2016-10-26 08:00:00,9.92,10.98,5.36,8.42,2.74,2.92,1.40
2016-10-26 09:00:00,9.43,10.52,4.69,7.82,2.77,2.59,1.31
2016-10-26 10:00:00,8.23,9.11,4.55,6.11,2.27,2.95,1.37
2016-10-26 11:00:00,7.53,10.31,4.96,6.22,2.66,3.53,1.61
2016-10-26 12:00:00,10.90,7.77,2.88,5.26,1.92,2.68,1.37
2016-10-26 13:00:00,11.96,7.90,4.02,5.47,2.06,2.56,1.37
2016-10-26 14:00:00,12.24,8.10,3.62,5.37,1.88,2.65,1.46
2016-10-26 15:00:00,12.38,7.57,3.28,5.08,1.63,2.56,1.43
2016-10-26 16:00:00,9.36,8.44,3.62,5.51,2.10,2.83,1.37
2016-10-26 17:00:00,13.01,9.65,3.62,6.18,2.03,3.38,1.37
2016-10-26 18:00:00,14.42,8.31,2.95,5.40,1.60,2.98,1.10
2016-10-26 19:00:00,14.21,7.77,2.88,5.01,1.60,2.77,1.07
2016-10-26 20:00:00,10.62,6.56,2.48,4.16,1.21,2.41,1.07
2016-10-26 21:00:00,10.20,7.57,2.55,5.93,1.10,2.13,1.07
2016-10-26 22:00:00,12.73,8.71,3.15,7.00,1.88,1.86,1.04
2016-10-26 23:00:00,8.23,10.05,4.62,7.78,2.63,2.04,1.07
2016-10-27 00:00:00,7.81,12.06,5.02,9.49,3.20,2.01,1.10
2016-10-27 01:00:00,8.09,11.39,5.22,9.95,3.94,1.74,0.94
2016-10-27 02:00:00,10.97,11.85,5.96,10.20,4.44,1.61,0.94
2016-10-27 03:00:00,12.03,11.65,5.89,10.20,3.77,1.64,0.98
2016-10-27 04:00:00,11.75,11.72,5.89,10.09,3.63,1.58,0.91
2016-10-27 05:00:00,12.03,11.85,5.49,9.81,3.34,1.80,0.91
2016-10-27 06:00:00,12.38,11.52,4.82,8.88,2.74,2.25,1.25
2016-10-27 07:00:00,11.19,14.00,6.03,10.09,3.23,3.38,1.37
2016-10-27 08:00:00,9.43,12.19,5.43,8.74,3.27,3.17,1.40
2016-10-27 09:00:00,8.65,10.25,4.76,7.46,2.70,3.11,1.58
2016-10-27 10:00:00,8.51,10.78,5.36,7.25,3.13,3.44,1.61
2016-10-27 11:00:00,11.19,10.98,4.82,6.86,2.91,3.69,1.46
2016-10-27 12:00:00,11.96,7.97,3.62,5.33,1.63,2.89,1.52
2016-10-27 13:00:00,11.82,9.58,5.16,6.79,2.84,2.83,1.64
2016-10-27 14:00:00,12.94,8.77,5.16,6.75,3.02,2.83,1.58
2016-10-27 15:00:00,13.15,8.31,4.89,5.90,2.88,2.74,1.64
2016-10-27 16:00:00,14.28,8.51,3.95,5.51,2.20,2.95,1.61
2016-10-27 17:00:00,15.13,10.05,4.15,6.50,2.35,3.50,1.46
2016-10-27 18:00:00,15.48,8.57,3.21,5.58,1.78,2.95,1.16
2016-10-27 19:00:00,17.17,8.17,3.21,5.54,1.81,2.62,1.04
2016-10-27 20:00:00,18.43,6.97,2.55,4.66,1.32,2.25,0.94
2016-10-27 21:00:00,18.92,6.43,2.21,4.34,1.07,2.07,0.98
2016-10-27 22:00:00,18.99,5.69,2.81,4.05,1.63,1.77,0.91
2016-10-27 23:00:00,17.09,8.84,3.62,7.11,2.56,1.74,0.82
2016-10-28 00:00:00,15.97,10.72,3.68,9.03,3.80,1.52,-0.85
2016-10-28 01:00:00,15.48,9.98,3.01,8.53,3.91,1.37,-0.91
2016-10-28 02:00:00,13.30,8.10,2.34,6.75,2.63,1.34,-0.98
2016-10-28 03:00:00,12.24,8.71,3.01,7.18,3.45,1.34,-0.94
2016-10-28 04:00:00,15.48,9.11,2.81,7.00,3.31,1.34,-0.94
2016-10-28 05:00:00,12.80,8.91,2.88,7.11,3.34,1.61,-0.91
2016-10-28 06:00:00,12.94,9.04,2.61,7.39,2.84,1.95,-0.85
2016-10-28 07:00:00,15.41,11.32,3.15,7.82,3.34,2.86,-0.49
2016-10-28 08:00:00,10.27,8.57,1.81,6.22,2.56,2.65,-0.40
2016-10-28 09:00:00,9.99,7.90,1.81,5.76,1.99,2.53,-0.34
2016-10-28 10:00:00,9.43,9.18,2.08,6.29,2.03,2.83,-0.31
2016-10-28 11:00:00,10.48,10.18,2.08,6.50,1.88,3.17,-0.37
2016-10-28 12:00:00,10.06,7.57,1.54,4.87,1.63,2.50,-0.43
2016-10-28 13:00:00,10.13,7.43,2.01,5.22,1.92,2.38,-0.46
2016-10-28 14:00:00,11.68,7.64,2.21,5.65,2.66,2.28,-0.46
2016-10-28 15:00:00,12.03,7.77,2.14,5.33,1.88,2.38,-0.31
2016-10-28 16:00:00,13.23,7.37,1.67,4.69,2.17,2.62,-0.24
2016-10-28 17:00:00,13.79,8.64,1.27,5.86,1.60,2.95,-0.61
2016-10-28 18:00:00,12.52,7.57,0.47,4.83,1.53,2.74,-0.76
2016-10-28 19:00:00,12.38,6.76,0.20,4.58,0.92,2.22,-1.00
2016-10-28 20:00:00,12.03,6.03,0.07,4.09,0.89,1.95,-1.00
2016-10-28 21:00:00,11.33,6.90,-0.40,5.40,0.50,1.61,-1.00
2016-10-28 22:00:00,7.74,7.70,1.07,6.11,1.60,1.37,-1.04
2016-10-28 23:00:00,9.78,8.84,1.27,7.60,1.95,1.43,-0.98
2016-10-29 00:00:00,8.72,13.19,3.35,9.35,3.31,3.84,-0.52
2016-10-29 01:00:00,9.71,12.46,2.68,9.49,2.84,3.59,-0.58
2016-10-29 02:00:00,7.74,13.13,3.21,9.03,2.98,3.50,-0.61
2016-10-29 03:00:00,6.82,12.79,2.34,9.03,2.98,3.56,-0.58
2016-10-29 04:00:00,5.70,12.93,2.75,8.81,2.49,3.59,-0.58
2016-10-29 05:00:00,4.99,13.40,2.95,9.38,2.91,3.81,-0.55
2016-10-29 06:00:00,4.85,12.86,2.34,8.88,2.45,4.17,-0.49
2016-10-29 07:00:00,6.82,16.34,3.95,11.44,3.34,4.99,-0.46
2016-10-29 08:00:00,4.64,10.58,3.28,8.14,3.13,2.68,-0.49
2016-10-29 09:00:00,4.50,9.18,2.01,6.54,1.46,2.53,-0.49
2016-10-29 10:00:00,8.37,9.31,2.41,6.54,2.56,2.62,-0.55
2016-10-29 11:00:00,9.07,10.05,1.88,6.57,1.99,3.02,-0.70
2016-10-29 12:00:00,10.48,7.97,2.01,5.30,2.10,2.16,-0.82
2016-10-29 13:00:00,10.83,7.97,1.88,5.69,2.24,1.98,-0.73
2016-10-29 14:00:00,10.27,7.43,1.81,5.44,1.99,1.98,-0.70
2016-10-29 15:00:00,9.22,7.30,1.34,5.01,1.39,1.77,-0.82
2016-10-29 16:00:00,9.78,7.23,0.67,5.26,1.53,1.95,-0.76
2016-10-29 17:00:00,9.78,8.64,0.94,5.93,1.63,2.74,-0.88
2016-10-29 18:00:00,9.99,7.64,0.47,5.08,1.24,2.59,-0.98
2016-10-29 19:00:00,10.20,6.76,0.20,4.44,1.07,2.32,-0.94
2016-10-29 20:00:00,12.03,6.56,0.40,4.37,1.03,2.16,-0.88
2016-10-29 21:00:00,12.17,5.63,0.34,3.87,0.60,1.64,-1.00
2016-10-29 22:00:00,11.47,6.56,1.41,5.30,2.13,1.37,-1.07
2016-10-29 23:00:00,14.00,6.03,0.67,4.58,1.39,1.49,-0.91
2016-10-30 00:00:00,13.65,7.57,1.61,5.97,2.66,1.37,-1.00
2016-10-30 01:00:00,13.30,7.10,0.94,5.93,2.45,1.16,-1.10
2016-10-30 02:00:00,13.93,8.24,2.01,6.93,2.63,1.10,-1.10
2016-10-30 03:00:00,12.73,7.90,2.08,6.82,2.88,1.07,-1.13
2016-10-30 04:00:00,13.30,8.51,1.67,7.25,2.95,1.10,-1.13
2016-10-30 05:00:00,11.89,8.37,1.81,6.40,2.06,1.28,-1.13
2016-10-30 06:00:00,11.47,9.44,1.54,7.11,2.20,1.64,-1.10
2016-10-30 07:00:00,11.96,11.59,2.28,8.53,2.38,2.53,-0.85
2016-10-30 08:00:00,11.26,9.71,1.47,6.47,2.13,2.56,-0.61
2016-10-30 09:00:00,11.61,7.84,2.01,5.22,1.67,2.53,-0.46
2016-10-30 10:00:00,11.89,7.64,1.61,4.90,1.07,2.59,-0.49
2016-10-30 11:00:00,12.24,8.77,1.81,6.15,1.32,3.08,-0.61
2016-10-30 12:00:00,13.37,6.63,0.60,4.26,0.68,2.22,-0.73
2016-10-30 13:00:00,13.23,6.76,0.74,4.83,1.60,1.86,-0.73
2016-10-30 14:00:00,14.00,7.57,1.41,5.72,2.84,1.74,-0.73
2016-10-30 15:00:00,14.49,7.70,1.94,5.30,1.71,1.71,-0.64
2016-10-30 16:00:00,14.63,6.50,1.00,4.83,1.74,1.95,-0.70
2016-10-30 17:00:00,15.55,8.04,0.87,5.47,1.24,2.38,-0.91
2016-10-30 18:00:00,15.41,7.43,0.27,5.01,1.21,2.50,-1.10
2016-10-30 19:00:00,15.69,7.17,0.27,4.76,1.21,2.38,-1.10
2016-10-30 20:00:00,13.30,5.63,-0.20,3.66,0.64,1.95,-1.07
2016-10-30 21:00:00,12.59,4.62,-0.94,3.09,0.07,1.46,-1.16
2016-10-30 22:00:00,12.31,5.43,0.67,4.19,1.28,1.28,-1.13
2016-10-30 23:00:00,12.80,6.83,1.00,5.08,1.14,1.40,-1.04
2016-10-31 00:00:00,13.15,11.32,2.61,7.11,2.59,3.75,-0.55
2016-10-31 01:00:00,13.15,11.32,2.61,7.11,2.59,3.75,-0.55
2016-10-31 02:00:00,13.15,11.32,2.61,7.11,2.59,3.75,-0.55
2016-10-31 03:00:00,13.15,11.32,2.61,7.11,2.59,3.75,-0.55
2016-10-31 04:00:00,13.15,11.32,2.61,7.11,2.59,3.75,-0.55
2016-10-31 05:00:00,13.15,11.32,2.61,7.11,2.59,3.75,-0.55
2016-10-31 06:00:00,13.15,11.32,2.61,7.11,2.59,3.75,-0.55
2016-10-31 07:00:00,13.15,11.32,2.61,7.11,2.59,3.75,-0.55
2016-10-31 08:00:00,13.15,11.32,2.61,7.11,2.59,3.75,-0.55
2016-10-31 09:00:00,13.15,11.32,2.61,7.11,2.59,3.75,-0.55
2016-10-31 10:00:00,13.15,11.32,2.61,7.11,2.59,3.75,-0.55
2016-10-31 11:00:00,13.15,11.32,2.61,7.11,2.59,3.75,-0.55
2016-10-31 12:00:00,13.15,11.32,2.61,7.11,2.59,3.75,-0.55
2016-10-31 13:00:00,13.15,11.32,2.61,7.11,2.59,3.75,-0.55
2016-10-31 14:00:00,13.15,11.32,2.61,7.11,2.59,3.75,-0.55
2016-10-31 15:00:00,13.15,11.32,2.61,7.11,2.59,3.75,-0.55
2016-10-31 16:00:00,13.15,11.32,2.61,7.11,2.59,3.75,-0.55
2016-10-31 17:00:00,13.15,11.32,2.61,7.11,2.59,3.75,-0.55
2016-10-31 18:00:00,13.15,11.32,2.61,7.11,2.59,3.75,-0.55
2016-10-31 19:00:00,13.15,11.32,2.61,7.11,2.59,3.75,-0.55
2016-10-31 20:00:00,13.15,11.32,2.61,7.11,2.59,3.75,-0.55
2016-10-31 21:00:00,13.15,11.32,2.61,7.11,2.59,3.75,-0.55
2016-10-31 22:00:00,13.15,11.32,2.61,7.11,2.59,3.75,-0.55
2016-10-31 23:00:00,13.15,11.32,2.61,7.11,2.59,3.75,-0.55
2016-11-01 00:00:00,8.51,10.98,3.08,10.16,3.59,1.10,-1.16
2016-11-01 01:00:00,9.07,10.92,2.41,9.35,3.09,1.00,-1.16
2016-11-01 02:00:00,8.65,11.25,2.95,9.91,3.48,0.94,-1.19
2016-11-01 03:00:00,8.79,10.52,2.41,9.63,3.20,0.98,-1.19
2016-11-01 04:00:00,8.86,10.11,1.61,8.81,2.45,1.00,-1.10
2016-11-01 05:00:00,9.22,10.31,2.14,9.06,2.63,1.25,-1.16
2016-11-01 06:00:00,9.78,10.98,1.74,8.78,1.92,1.67,-1.13
2016-11-01 07:00:00,10.27,8.71,0.47,5.61,0.75,2.47,-0.98
2016-11-01 08:00:00,9.99,8.10,0.40,5.33,1.14,2.22,-0.70
2016-11-01 09:00:00,10.13,6.36,-0.20,4.05,0.43,2.16,-0.58
2016-11-01 10:00:00,10.41,7.43,0.94,4.34,1.00,2.56,-0.52
2016-11-01 11:00:00,10.27,7.97,0.94,4.48,0.75,3.08,-0.52
2016-11-01 12:00:00,10.90,5.89,0.47,3.31,0.64,2.19,-0.73
2016-11-01 13:00:00,11.68,5.83,0.67,3.31,0.78,2.01,-0.70
2016-11-01 14:00:00,12.31,4.69,0.60,2.91,0.85,1.71,-0.73
2016-11-01 15:00:00,12.80,5.36,-0.27,3.23,0.32,1.64,-0.82
2016-11-01 16:00:00,12.80,5.02,-0.40,3.13,0.07,1.80,-0.85
2016-11-01 17:00:00,12.31,6.70,-0.67,4.09,-0.11,2.59,-0.91
2016-11-01 18:00:00,11.75,7.50,-0.07,4.87,0.57,2.68,-0.98
2016-11-01 19:00:00,11.75,6.83,-0.20,4.48,0.50,2.41,-1.07
2016-11-01 20:00:00,12.59,5.89,-0.20,3.77,0.39,2.10,-0.98
2016-11-01 21:00:00,11.82,5.63,0.07,3.77,0.96,1.71,-1.00
2016-11-01 22:00:00,11.68,4.62,0.00,3.55,0.82,1.40,-1.07
2016-11-01 23:00:00,11.75,5.43,0.80,4.41,0.85,1.49,-0.85
2016-11-02 00:00:00,11.61,6.90,1.07,6.11,1.74,1.28,-1.07
2016-11-02 01:00:00,11.26,6.16,0.60,4.90,1.28,1.13,-1.13
2016-11-02 02:00:00,11.33,6.50,0.87,5.08,1.14,1.04,-1.13
2016-11-02 03:00:00,11.40,6.70,0.94,5.19,1.63,1.00,-1.16
2016-11-02 04:00:00,10.90,5.63,0.80,4.83,1.99,1.04,-1.13
2016-11-02 05:00:00,11.19,7.64,1.07,5.76,1.53,1.37,-1.10
2016-11-02 06:00:00,11.96,8.10,0.80,5.61,1.17,1.83,-1.07
2016-11-02 07:00:00,11.68,8.44,0.60,5.76,1.71,2.44,-0.94
2016-11-02 08:00:00,11.47,7.57,1.81,5.47,1.99,2.22,-0.85
2016-11-02 09:00:00,11.68,7.37,1.54,5.86,2.03,2.10,-0.76
2016-11-02 10:00:00,13.09,7.57,1.14,5.65,1.46,2.10,-0.73
2016-11-02 11:00:00,14.35,9.04,1.61,5.93,1.42,2.68,-0.70
2016-11-02 12:00:00,13.51,5.63,-0.07,3.66,0.75,1.95,-0.94
2016-11-02 13:00:00,15.48,5.69,0.94,4.37,1.53,1.77,-0.85
2016-11-02 14:00:00,17.02,6.09,1.07,4.34,1.71,1.64,-0.76
2016-11-02 15:00:00,16.18,6.43,1.07,4.05,1.14,1.64,-0.76
2016-11-02 16:00:00,17.87,6.23,0.27,4.41,0.78,1.86,-0.73
2016-11-02 17:00:00,18.57,7.77,0.07,5.19,0.57,2.56,-0.85
2016-11-02 18:00:00,15.55,7.10,0.00,4.58,0.82,2.47,-1.00
2016-11-02 19:00:00,15.13,6.97,0.07,4.44,0.78,2.56,-0.91
2016-11-02 20:00:00,15.41,6.63,0.20,4.01,0.89,2.44,-0.88
2016-11-02 21:00:00,13.79,7.57,-0.13,5.76,1.10,1.86,-0.98
2016-11-02 22:00:00,15.05,9.78,2.68,8.85,3.06,1.52,-1.07
2016-11-02 23:00:00,14.35,11.59,3.68,10.06,4.01,1.64,-0.98
2016-11-03 00:00:00,14.98,16.28,5.36,12.40,5.22,3.99,-0.46
2016-11-03 01:00:00,14.07,14.94,4.62,11.27,4.62,3.93,-0.49
2016-11-03 02:00:00,15.55,15.74,5.76,12.19,5.58,3.84,-0.46
2016-11-03 03:00:00,15.05,14.80,4.22,11.90,4.66,3.78,-0.46
2016-11-03 04:00:00,15.55,16.08,4.82,11.87,4.73,3.72,-0.58
2016-11-03 05:00:00,16.18,14.53,4.09,10.38,3.80,3.93,-0.58
2016-11-03 06:00:00,16.25,16.68,4.02,12.22,3.84,4.54,-0.49
2016-11-03 07:00:00,15.83,17.08,3.95,11.44,3.63,5.15,-0.27
2016-11-03 08:00:00,18.01,11.32,2.68,7.89,2.13,2.62,-0.24
2016-11-03 09:00:00,17.87,7.77,0.87,5.05,0.75,2.53,-0.49
2016-11-03 10:00:00,18.71,7.70,1.88,5.51,1.88,2.44,-0.52
2016-11-03 11:00:00,18.29,8.37,1.54,5.40,1.00,2.86,-0.73
2016-11-03 12:00:00,18.29,6.30,0.47,3.55,0.64,2.16,-0.76
2016-11-03 13:00:00,21.39,5.63,1.07,3.98,1.39,1.77,-0.85
2016-11-03 14:00:00,21.39,6.50,1.34,4.05,1.85,1.95,-0.64
2016-11-03 15:00:00,19.63,5.69,1.00,3.91,0.82,1.80,-0.70
2016-11-03 16:00:00,20.19,6.09,0.34,4.48,0.85,1.98,-0.73
2016-11-03 17:00:00,20.68,7.57,0.07,5.08,0.78,2.50,-0.91
2016-11-03 18:00:00,17.94,7.43,0.00,4.94,0.64,2.56,-0.94
2016-11-03 19:00:00,17.59,7.17,0.20,4.69,0.92,2.32,-1.00
2016-11-03 20:00:00,16.95,6.36,0.00,4.09,0.78,2.22,-1.00
2016-11-03 21:00:00,16.74,5.56,-0.34,4.09,0.11,1.80,-1.00
2016-11-03 22:00:00,16.32,8.51,1.34,6.68,1.67,1.58,-1.00
2016-11-03 23:00:00,16.39,10.92,3.08,9.70,3.48,1.52,-0.98
2016-11-04 00:00:00,16.81,11.92,3.08,10.59,3.94,1.55,-0.94
2016-11-04 01:00:00,15.90,10.92,3.08,9.45,2.98,1.40,-1.00
2016-11-04 02:00:00,16.32,11.19,3.68,10.73,3.66,1.34,-1.00
2016-11-04 03:00:00,15.76,11.72,3.35,10.55,3.84,1.28,-1.04
2016-11-04 04:00:00,15.48,11.59,3.28,10.27,3.77,1.37,-0.98
2016-11-04 05:00:00,15.19,10.98,2.41,9.52,3.06,1.52,-1.00
2016-11-04 06:00:00,15.76,11.12,1.67,8.71,2.66,2.13,-1.04
2016-11-04 07:00:00,15.48,13.53,3.82,11.16,3.63,2.62,-0.82
2016-11-04 08:00:00,15.48,10.72,2.21,7.75,2.31,2.56,-0.64
2016-11-04 09:00:00,17.73,10.72,3.01,8.14,3.13,2.62,-0.61
2016-11-04 10:00:00,17.52,8.17,1.00,5.58,1.21,2.62,-0.43
2016-11-04 11:00:00,18.57,8.71,1.74,5.65,1.63,3.05,-0.52
